,cusip,conm,tic,rdq_1,atq_1,dlttq_1,ltq_1,cheq_1,oibdpq_1,ppentq_1,piq_1,revtq_1,niq_1,cogsq_1,xoprq_1,xintq_1,oiadpq_1,dlcq_1,rdq_2,atq_2,dlttq_2,ltq_2,cheq_2,oibdpq_2,ppentq_2,piq_2,revtq_2,niq_2,cogsq_2,xoprq_2,xintq_2,oiadpq_2,dlcq_2,rdq_3,atq_3,dlttq_3,ltq_3,cheq_3,oibdpq_3,ppentq_3,piq_3,revtq_3,niq_3,cogsq_3,xoprq_3,xintq_3,oiadpq_3,dlcq_3,rdq_4,atq_4,dlttq_4,ltq_4,cheq_4,oibdpq_4,ppentq_4,piq_4,revtq_4,niq_4,cogsq_4,xoprq_4,xintq_4,oiadpq_4,dlcq_4,rdq_5,atq_5,dlttq_5,ltq_5,cheq_5,oibdpq_5,ppentq_5,piq_5,revtq_5,niq_5,cogsq_5,xoprq_5,xintq_5,oiadpq_5,dlcq_5,rdq_6,atq_6,dlttq_6,ltq_6,cheq_6,oibdpq_6,ppentq_6,piq_6,revtq_6,niq_6,cogsq_6,xoprq_6,xintq_6,oiadpq_6,dlcq_6,rdq_7,atq_7,dlttq_7,ltq_7,cheq_7,oibdpq_7,ppentq_7,piq_7,revtq_7,niq_7,cogsq_7,xoprq_7,xintq_7,oiadpq_7,dlcq_7,rdq_8,atq_8,dlttq_8,ltq_8,cheq_8,oibdpq_8,ppentq_8,piq_8,revtq_8,niq_8,cogsq_8,xoprq_8,xintq_8,oiadpq_8,dlcq_8,rdq_9,atq_9,dlttq_9,ltq_9,cheq_9,oibdpq_9,ppentq_9,piq_9,revtq_9,niq_9,cogsq_9,xoprq_9,xintq_9,oiadpq_9,dlcq_9,rdq_10,atq_10,dlttq_10,ltq_10,cheq_10,oibdpq_10,ppentq_10,piq_10,revtq_10,niq_10,cogsq_10,xoprq_10,xintq_10,oiadpq_10,dlcq_10,rdq_11,atq_11,dlttq_11,ltq_11,cheq_11,oibdpq_11,ppentq_11,piq_11,revtq_11,niq_11,cogsq_11,xoprq_11,xintq_11,oiadpq_11,dlcq_11,rdq_12,atq_12,dlttq_12,ltq_12,cheq_12,oibdpq_12,ppentq_12,piq_12,revtq_12,niq_12,cogsq_12,xoprq_12,xintq_12,oiadpq_12,dlcq_12
16,13811E10,CANTERBURY PARK HOLDING CORP,CPHC,1996-05-13,9.751,0.0,3.516,0.483,0.78,8.939,0.523,3.291,0.523,2.511,2.511,0.062,0.584,2.049,1996-08-09,10.339,0.0,4.686,0.707,-0.355,9.004,-0.602,5.396,-0.602,5.751,5.751,0.053,-0.554,2.532,1996-11-07,9.369,0.0,3.908,0.139,0.06,8.805,-0.201,5.569,-0.201,5.509,5.509,0.058,-0.143,2.413,1997-03-18,9.302,0.0,3.476,0.297,0.614,8.631,0.351,3.115,0.351,2.501,2.501,0.055,0.4,2.17,1997-05-16,9.288,0.0,2.935,0.292,0.765,8.456,0.516,3.401,0.516,2.636,2.636,0.041,0.557,1.513,1997-08-13,9.536,0.0,3.552,0.432,-0.133,8.492,-0.378,5.626,-0.378,5.759,5.759,0.03,-0.348,1.352,1997-11-14,10.017,0.0,4.231,0.177,0.0,9.249,-0.255,5.781,-0.255,5.781,5.781,0.039,-0.217,2.504,1998-03-05,9.823,0.0,3.7,0.364,0.529,9.061,0.261,3.394,0.253,2.865,2.865,0.056,0.312,2.376,1998-05-14,9.518,0.0,2.849,0.229,0.787,8.871,0.524,3.514,0.524,2.727,2.727,0.041,0.565,1.27,1998-08-14,10.066,0.0,3.715,0.396,-0.066,8.786,-0.323,5.874,-0.323,5.94,5.94,0.029,-0.295,1.217,1998-11-11,9.215,0.0,2.851,0.082,0.267,8.605,0.01,6.268,0.01,6.001,6.001,0.024,0.034,1.163,1999-03-17,9.418,0.0,2.768,0.372,0.41,8.387,0.176,3.54,0.223,3.13,3.13,0.024,0.193,1.226
17,61174X10,MONSTER BEVERAGE CORP,MNST,1996-05-13,17.117,4.018,8.68,0.0,0.26,0.753,0.021,7.371,0.019,4.549,7.111,0.166,0.076,1.402,1996-08-14,18.036,4.043,9.188,0.069,0.593,0.71,0.401,10.399,0.401,6.217,9.806,0.159,0.432,1.046,1996-11-12,16.915,0.0,7.919,0.193,0.374,0.671,0.112,10.805,0.111,6.459,10.431,0.142,0.253,4.531,1997-02-19,16.109,0.0,7.282,0.187,0.095,0.602,-0.174,6.99,-0.174,4.197,6.895,0.119,-0.085,4.942,1997-05-19,15.711,3.583,6.876,0.058,0.274,0.59,0.024,7.12,0.021,4.184,6.846,0.124,0.148,1.125,1997-08-13,17.633,3.551,8.288,0.288,0.894,0.631,0.6,11.496,0.563,6.72,10.602,0.149,0.749,1.412,1997-11-13,17.892,3.55,8.03,0.515,0.816,0.493,0.501,13.439,0.501,7.86,12.623,0.14,0.678,1.179,1998-02-27,16.933,3.407,6.972,0.395,0.469,0.413,0.165,11.002,0.165,6.189,10.533,0.109,0.307,0.521,1998-05-13,17.335,3.265,6.668,0.466,1.434,0.601,1.175,11.265,0.705,5.537,9.831,0.11,1.284,0.538,1998-08-14,20.143,2.936,8.445,2.147,1.667,0.622,1.466,13.95,1.016,6.985,12.283,0.109,1.569,0.741,1998-11-11,22.434,1.957,9.503,4.284,1.942,0.608,1.756,16.59,1.132,8.643,14.648,0.082,1.806,1.593,1999-02-09,21.927,1.335,7.985,3.806,1.459,0.602,1.233,12.061,0.71,5.921,10.602,0.086,1.3,2.073
18,02341Q20,AMCON DISTRIBUTING CO,DIT,1996-02-05,23.197,12.128,17.74,0.272,0.977,2.886,0.561,31.566,0.325,26.404,30.589,0.307,0.793,0.318,1996-05-17,23.493,11.745,17.974,0.25,0.417,3.227,-0.119,30.309,-0.069,25.897,29.892,0.296,0.216,0.384,1996-08-05,25.052,12.083,18.872,0.269,1.194,3.109,1.002,36.588,0.581,31.24,35.394,0.266,0.99,0.301,1996-12-23,23.026,9.951,16.403,0.169,0.989,3.033,0.86,36.982,0.499,31.644,35.993,0.28,0.757,2.092,1997-02-12,23.848,8.473,17.657,0.153,0.893,3.497,1.656,31.575,0.977,26.884,30.682,0.193,0.696,0.356,1997-05-08,22.431,8.421,16.156,0.174,0.569,3.674,0.223,30.121,0.132,25.749,29.552,0.199,0.355,0.341,1997-08-08,24.62,9.861,17.863,0.147,1.033,3.554,0.677,36.974,0.399,32.089,35.941,0.218,0.807,0.325,1997-12-23,23.497,8.791,16.289,0.155,1.177,3.609,0.733,40.221,0.433,34.613,39.044,0.257,0.945,2.321,1998-02-13,45.525,21.348,37.639,0.12,1.728,4.911,1.155,52.049,0.672,44.883,50.321,0.402,1.451,5.073,1998-05-05,38.453,19.179,30.293,0.019,1.181,4.844,0.406,58.046,0.268,50.633,56.865,0.553,0.926,1.032,1998-08-05,43.382,19.497,34.452,0.036,1.874,4.703,1.236,63.75,0.754,55.413,61.876,0.455,1.609,1.666,1998-12-02,39.644,15.768,30.039,0.038,1.776,4.467,1.104,67.536,0.664,58.804,65.76,0.405,1.453,6.411
19,69283050,P & F INDUSTRIES  -CL A,PFIN,1996-05-02,32.369,7.325,14.393,1.287,0.918,5.975,0.56,9.334,0.35,6.143,8.416,0.232,0.75,2.539,1996-07-25,31.799,7.227,13.533,0.779,0.821,5.934,0.582,9.594,0.356,6.329,8.773,0.201,0.685,2.793,1996-10-21,31.914,7.167,13.002,1.111,1.389,5.84,1.137,12.857,0.712,8.787,11.468,0.194,1.233,1.067,1997-03-25,31.332,5.289,11.95,4.558,0.984,5.78,0.908,10.865,0.535,7.439,9.881,0.127,0.845,1.917,1997-04-30,29.337,5.249,12.174,1.555,0.875,5.645,0.593,9.189,0.361,5.834,8.314,0.141,0.705,1.911,1997-07-28,30.402,5.21,12.752,0.834,1.006,5.624,0.794,10.533,0.488,6.768,9.527,0.153,0.837,1.904,1997-10-29,36.331,5.172,17.222,0.945,-1.212,5.499,1.523,11.869,1.414,10.123,13.081,0.207,-1.382,4.402,1998-03-19,32.649,5.125,12.528,2.092,1.481,5.658,1.315,15.02,0.794,10.415,13.539,0.193,1.343,0.157,1998-05-06,33.097,3.717,12.022,1.079,1.578,5.763,1.253,12.529,0.781,10.951,10.951,0.116,1.357,0.157,1998-08-06,34.783,3.678,12.703,1.615,1.636,5.93,1.517,11.779,0.95,10.143,10.143,0.128,1.426,2.066,1998-11-12,51.567,14.588,28.266,1.324,2.135,10.205,1.96,13.915,1.221,11.78,11.78,0.16,1.917,3.91,1999-03-24,48.078,10.193,23.628,2.281,2.126,10.628,1.796,19.14,0.991,17.014,17.014,0.368,1.796,4.025
20,64090120,NETWORK SIX INC,NWSS,1996-05-09,13.634,0.229,8.791,0.938,0.537,0.481,0.397,3.687,0.233,2.44,3.15,0.101,0.457,4.007,1996-08-06,12.991,0.205,8.044,0.632,0.388,0.385,0.191,2.58,0.112,1.731,2.192,0.12,0.292,3.819,1996-11-18,10.797,0.187,6.235,0.438,-0.109,0.313,-0.566,1.914,-0.337,1.537,2.023,0.128,-0.179,2.248,1997-04-17,8.274,0.236,5.525,0.128,-0.934,0.139,-2.555,0.963,-1.766,1.314,1.897,0.087,-1.025,2.014,1997-05-16,7.889,0.181,5.319,0.601,-0.061,0.108,-0.132,1.414,-0.132,0.949,1.475,0.051,-0.085,2.018,1997-07-30,8.862,0.14,6.071,0.387,0.388,0.103,0.308,3.432,0.243,2.571,3.044,0.062,0.365,2.008,1997-11-07,9.322,0.127,6.461,1.996,0.265,0.079,0.173,3.572,0.116,2.748,3.307,0.077,0.248,1.973,1998-03-17,9.292,0.846,6.337,1.292,0.259,0.067,0.186,3.042,0.18,2.27,2.783,0.076,0.241,1.407,1998-05-07,7.436,0.827,4.38,0.466,0.232,0.092,0.238,2.222,0.14,1.432,1.99,0.029,0.217,0.185,1998-07-29,8.306,0.812,4.978,0.822,0.539,0.096,0.525,3.253,0.31,2.152,2.714,0.011,0.533,0.187,1998-10-26,8.865,1.225,5.287,1.454,0.521,0.114,0.506,2.663,0.298,1.525,2.142,0.014,0.51,0.28,1999-02-23,8.701,0.99,4.892,1.442,0.476,0.172,0.405,2.262,0.313,1.263,1.786,0.071,0.461,0.381
21,46102P10,INTERSTATE NATL DEALER SVCS,ISTN,1996-03-15,15.815,0.16,10.736,9.619,0.294,0.676,0.249,4.23,0.142,1.058,3.936,0.01,0.259,0.2,1996-06-13,17.962,0.16,12.684,11.239,0.385,0.786,0.329,4.964,0.194,1.347,4.579,0.013,0.342,0.2,1996-09-11,20.532,0.16,14.924,12.375,0.593,0.838,0.526,6.069,0.33,1.74,5.476,0.009,0.535,0.2,1997-01-22,22.159,0.0,16.254,13.23,0.59,0.882,0.5,6.59,0.297,2.101,6.0,0.023,0.523,0.16,1997-03-13,24.165,0.0,17.864,14.091,0.73,1.155,0.652,6.485,0.392,2.061,5.755,0.003,0.655,0.16,1997-06-11,27.587,0.0,20.79,16.038,0.905,1.139,0.815,8.832,0.489,3.565,7.927,0.004,0.819,0.16,1997-09-10,31.875,0.0,24.414,18.255,1.209,1.123,1.104,10.819,0.663,4.566,9.61,0.018,1.122,0.16,1998-01-21,41.283,0.0,26.524,26.857,1.059,1.179,0.964,12.564,0.593,6.314,11.505,0.003,0.967,0.0,1998-03-02,43.416,0.0,27.851,29.99,0.927,1.246,1.334,10.638,0.806,5.009,9.711,0.0,0.834,0.0,1998-05-26,45.719,0.0,29.401,31.842,1.333,1.441,1.228,12.143,0.747,5.414,10.81,0.0,1.228,0.0,1998-09-03,49.956,0.0,32.699,34.577,1.619,1.571,1.508,14.163,0.915,6.602,12.544,0.0,1.508,0.0,1999-01-14,53.407,0.0,35.291,37.331,1.504,1.552,1.371,13.822,0.836,6.523,12.318,0.015,1.386,0.0
22,89468810,TREESOURCE INDUSTRIES INC,3TRES.,1996-08-22,80.074,49.305,66.851,3.355,6.085,31.005,3.377,66.973,2.094,57.805,60.888,1.297,4.579,1.808,1996-11-25,82.634,48.169,66.967,3.502,7.859,30.098,4.841,79.206,3.001,67.943,71.347,1.281,6.05,2.112,1997-02-27,81.474,47.539,65.915,9.23,3.301,29.642,0.718,64.469,0.449,58.401,61.168,1.25,1.72,1.28,1997-06-12,86.486,46.086,68.052,8.209,5.597,33.365,3.154,73.438,3.426,64.566,67.841,1.201,4.14,2.367,1997-08-21,84.725,44.943,64.921,5.37,5.237,33.088,2.7,68.881,1.944,60.414,63.644,1.211,3.81,2.069,1997-11-25,83.12,44.544,63.983,2.71,2.171,36.689,-0.517,67.387,-0.198,62.313,65.216,1.182,0.63,1.723,1998-02-25,76.865,43.868,61.947,2.923,-2.137,36.537,-5.246,55.951,-3.645,55.5,58.088,1.165,-3.595,1.86,1998-06-24,65.311,36.868,61.218,2.157,-0.242,24.442,-6.723,49.832,-10.251,47.505,50.074,1.124,-1.387,8.467,1998-08-20,61.913,35.795,59.004,5.337,1.854,23.697,-0.619,47.661,-0.619,43.043,45.807,1.16,0.722,9.076,1998-12-01,61.64,34.779,59.629,3.734,1.777,23.782,-0.324,51.24,-0.324,46.835,49.463,1.158,0.753,9.684,1999-03-02,56.65,0.327,57.844,1.328,-0.634,23.184,-2.799,44.257,-2.682,42.331,44.891,1.143,-1.576,43.47,1999-07-06,54.987,0.327,62.803,2.131,-4.872,15.543,-6.6,51.854,-6.621,47.63,56.726,1.271,-5.95,43.474
23,26815740,DYNATRONICS CORP,DYNT,1995-11-01,7.184,2.073,2.896,0.556,0.034,2.635,0.004,1.33,0.003,0.674,1.296,0.04,-0.008,0.146,1996-01-30,7.352,2.041,2.937,0.7,0.352,2.596,0.094,1.995,0.127,1.006,1.643,0.038,0.308,0.14,1996-05-16,7.513,2.012,2.989,1.137,0.182,2.569,0.15,1.633,0.089,0.829,1.451,0.038,0.138,0.133,1996-09-04,8.509,2.49,4.112,0.417,0.055,2.636,-0.675,1.827,-0.413,1.014,1.772,0.048,0.008,0.452,1996-11-07,8.554,2.454,4.081,0.032,0.187,2.651,0.123,2.383,0.075,1.321,2.196,0.051,0.142,0.322,1997-02-10,8.157,2.419,3.626,0.076,0.166,2.633,0.096,2.222,0.069,1.221,2.056,0.049,0.12,0.299,1997-05-14,8.759,2.135,3.945,0.08,0.19,2.544,0.386,2.545,0.273,1.41,2.355,0.046,0.151,0.315,1997-08-25,9.642,2.087,4.629,0.545,0.315,2.606,0.335,3.01,0.196,1.707,2.695,0.041,0.262,0.737,1997-10-31,9.505,2.049,4.3,0.155,0.367,2.61,0.303,3.028,0.192,1.695,2.661,0.044,0.325,0.478,1998-01-29,10.033,2.01,4.694,0.293,0.278,2.656,0.208,3.0,0.135,1.698,2.722,0.048,0.235,1.141,1998-04-30,10.752,2.176,5.177,0.181,0.343,2.8,0.258,3.017,0.223,1.716,2.674,0.061,0.298,1.239,1998-08-28,11.642,2.845,5.948,0.748,0.29,3.584,0.152,3.238,0.115,1.779,2.948,0.085,0.224,1.384
24,67106210,OTR EXPRESS INC,OTRX,1996-04-24,48.396,18.757,39.459,0.029,2.001,40.438,-0.389,13.032,-0.221,11.031,11.031,0.691,0.302,15.601,1996-07-23,50.157,22.91,41.176,0.159,2.462,42.11,0.061,13.407,0.035,10.945,10.945,0.646,0.707,12.828,1996-10-22,51.042,21.764,41.948,0.021,2.636,42.608,0.185,14.469,0.105,11.833,11.833,0.722,0.907,14.836,1997-02-11,50.576,21.02,41.771,0.043,1.819,42.895,-0.451,14.353,-0.287,12.534,12.534,0.73,0.279,15.75,1997-04-22,52.358,21.637,43.757,0.071,2.109,43.862,-0.328,13.831,-0.203,11.722,11.722,0.721,0.393,16.801,1997-07-22,56.379,27.151,47.622,0.119,2.849,46.972,0.238,15.663,0.147,12.814,12.814,0.8,1.038,14.512,1997-10-21,57.787,28.27,48.695,0.25,3.363,47.812,0.527,17.054,0.327,13.691,13.691,0.9,1.427,14.057,1998-02-12,56.034,26.688,46.688,0.319,3.171,46.811,0.385,17.249,0.238,14.078,14.078,0.848,1.233,14.26,1998-04-22,55.552,26.231,46.313,0.099,2.917,46.101,0.203,16.747,0.126,13.83,13.83,0.838,1.041,13.272,1998-07-21,59.041,28.612,49.563,0.133,3.263,49.499,0.474,17.75,0.293,14.487,14.487,0.835,1.309,14.45,1998-10-22,59.26,27.778,49.552,0.099,3.185,49.306,0.428,18.557,0.274,15.372,15.372,0.843,1.271,14.251,1999-02-11,59.22,28.658,49.329,0.522,2.838,49.209,0.31,19.23,0.19,16.392,16.392,0.835,1.145,13.837
25,05635W10,BACK YARD BURGERS INC,BYBI,1996-04-19,10.915,2.015,3.272,0.555,0.218,7.989,-0.09,5.258,-0.09,4.15,5.04,0.057,-0.038,0.226,1996-07-18,11.055,1.957,3.145,0.765,0.564,7.877,0.261,6.307,0.261,4.789,5.743,0.058,0.312,0.229,1996-10-17,11.246,1.893,3.085,0.856,0.56,8.008,0.242,6.284,0.242,4.763,5.724,0.057,0.292,0.236,1997-02-21,11.572,1.831,3.462,1.101,0.26,8.131,-0.056,6.192,-0.056,4.831,5.932,0.056,-0.006,0.328,1997-04-28,11.287,1.784,3.257,0.851,0.239,7.932,-0.086,5.889,-0.086,4.624,5.65,0.054,-0.026,0.308,1997-07-23,11.68,1.757,3.337,0.629,0.614,8.537,0.305,6.537,0.305,4.799,5.923,0.052,0.352,0.196,1997-10-23,11.887,2.011,3.333,0.439,0.532,9.08,0.204,6.65,0.204,5.003,6.118,0.054,0.251,0.188,1998-02-05,13.155,2.864,4.857,1.328,0.785,9.451,-0.261,6.958,-0.261,4.913,6.173,0.082,0.194,0.217,1998-04-23,14.029,3.825,5.489,0.881,0.538,10.704,0.165,6.367,0.165,4.686,5.829,0.099,0.258,0.259,1998-07-23,14.933,4.266,6.005,0.758,0.752,11.778,0.366,7.133,0.366,5.151,6.381,0.111,0.475,0.334,1998-11-04,15.367,4.459,6.221,0.703,0.641,12.37,0.21,7.098,0.21,5.256,6.457,0.124,0.334,0.356,1999-02-03,16.948,5.097,7.362,0.815,0.406,13.365,0.079,6.766,0.43,5.16,6.36,0.151,0.207,0.361
26,00256410,ABATIX CORP,ABIX,1996-04-23,10.146,0.0,5.879,0.043,0.455,0.572,0.35,7.658,0.229,5.412,7.203,0.065,0.368,3.613,1996-07-24,11.595,0.0,7.05,0.04,0.58,0.644,0.396,9.028,0.272,6.443,8.448,0.09,0.475,4.837,1996-10-25,11.484,0.0,6.884,0.206,0.577,0.656,0.373,8.518,0.225,6.022,7.941,0.11,0.487,4.819,1997-03-07,10.678,0.0,6.219,0.31,0.274,0.764,0.076,7.863,0.03,5.596,7.589,0.095,0.164,4.787,1997-05-01,11.931,0.0,7.427,0.023,0.391,0.761,0.193,8.47,0.116,6.061,8.079,0.099,0.297,5.06,1997-07-29,12.121,0.0,7.51,0.003,0.598,0.751,0.393,9.395,0.238,6.735,8.797,0.11,0.497,5.164,1997-10-29,10.367,0.0,5.535,0.096,0.543,0.691,0.373,9.202,0.232,6.597,8.659,0.103,0.451,3.354,1998-02-27,9.854,0.0,4.676,0.305,0.544,0.632,0.374,7.888,0.255,5.533,7.344,0.07,0.453,3.01,1998-05-06,10.467,0.0,5.102,0.188,0.463,0.585,0.322,8.675,0.187,6.174,8.212,0.054,0.371,2.328,1998-07-30,11.884,0.0,6.143,0.178,0.764,0.541,0.609,10.158,0.376,7.24,9.394,0.067,0.67,3.354,1998-11-04,10.931,0.0,4.903,0.108,0.6,0.477,0.445,9.438,0.287,6.666,8.838,0.069,0.509,2.901,1999-03-04,10.596,0.0,4.408,0.224,0.65,0.452,0.512,9.057,0.317,6.398,8.407,0.049,0.559,2.854
27,61576210,MOORE HANDLEY INC,MHCO,1996-04-19,52.894,3.784,36.342,1.035,0.659,8.642,0.172,38.68,0.108,34.682,38.021,0.199,0.371,6.748,1996-07-17,48.26,4.775,32.137,0.351,-0.208,8.678,-0.688,35.843,-0.429,32.319,36.051,0.176,-0.512,7.189,1996-10-23,53.514,5.043,37.763,0.331,-0.026,8.779,-0.587,39.28,-0.372,35.713,39.306,0.246,-0.341,8.831,1997-02-21,53.472,5.111,38.1,0.596,0.067,8.771,-0.489,31.982,-0.379,28.439,31.915,0.287,-0.202,11.583,1997-04-16,52.372,4.837,37.381,0.59,0.034,8.823,-0.561,37.842,-0.381,34.31,37.808,0.28,-0.281,9.151,1997-08-14,50.393,4.539,35.963,0.647,-0.288,8.788,-0.821,35.424,-0.561,32.185,35.712,0.218,-0.603,10.951,1997-10-29,54.056,12.03,39.581,0.809,0.619,8.609,0.066,40.0,0.045,36.169,39.381,0.236,0.302,1.181,1998-03-05,54.197,18.397,41.029,1.155,-0.186,8.273,-0.764,32.464,-0.519,29.182,32.65,0.257,-0.507,1.171,1998-04-20,60.247,16.695,47.03,0.866,0.764,8.054,0.073,40.472,0.049,36.334,39.708,0.365,0.438,1.16,1998-07-15,56.729,16.88,43.454,0.248,0.763,7.815,0.096,38.012,0.058,33.881,37.249,0.354,0.45,1.15,1998-10-26,55.432,13.497,42.254,0.075,0.486,7.807,-0.152,38.729,-0.097,34.885,38.243,0.332,0.18,1.152,1999-03-11,55.275,17.453,41.946,0.122,0.841,8.006,0.28,41.814,0.151,37.758,40.973,0.286,0.566,1.246
28,00130310,AHPC HOLDINGS INC,GLOV,1996-05-07,26.945,12.192,25.735,0.302,0.223,7.455,0.012,11.172,-0.241,9.258,10.949,0.209,0.18,2.112,1996-08-06,28.275,12.509,25.126,0.081,0.217,9.297,-0.151,11.106,-0.489,8.988,10.889,0.283,0.101,0.611,1996-11-26,27.655,11.681,23.82,0.351,0.483,9.133,-0.05,12.805,-0.275,10.095,12.322,0.391,0.328,0.685,1997-03-27,27.514,7.099,23.762,0.321,0.435,9.583,-0.038,12.506,-0.16,9.428,12.071,0.235,0.159,3.915,1997-05-13,26.758,7.096,23.537,0.119,0.223,9.686,-0.14,11.407,-0.304,9.12,11.184,0.232,0.03,4.01,1997-08-20,28.646,7.091,25.999,0.423,0.499,10.758,0.029,12.399,-1.066,9.765,11.9,0.293,0.281,5.255,1997-11-18,29.157,6.269,25.482,0.87,1.395,10.866,0.897,14.33,0.809,10.877,12.935,0.314,1.15,5.96,1998-03-20,29.531,5.647,24.088,0.162,1.238,11.723,0.441,13.267,1.027,10.059,12.029,0.642,0.954,6.712,1998-05-04,36.761,5.549,23.522,7.43,1.859,11.98,1.339,15.213,1.101,10.42,13.354,0.41,1.526,5.257,1998-07-30,35.842,2.075,20.777,3.069,2.508,11.813,1.949,15.685,1.34,10.667,13.177,0.321,2.204,4.681,1998-10-27,34.23,2.007,17.629,0.54,2.672,11.708,2.224,16.259,1.42,11.289,13.587,0.222,2.346,1.687,1999-03-02,35.8,1.669,17.134,0.68,2.431,12.477,1.913,17.811,2.018,13.167,15.38,0.239,2.08,2.087
29,42193930,HEALTHCARE INTEGRATED SVCS,3HCISQ,1996-05-20,11.183,2.804,6.199,1.5,0.334,5.031,-0.169,2.355,-0.266,2.021,2.021,0.122,-0.047,1.026,1996-08-23,10.64,2.661,5.69,1.193,0.248,4.856,-0.257,2.283,-0.373,2.035,2.035,0.119,-0.138,1.062,1996-11-21,10.732,2.429,5.707,1.439,0.305,4.592,-0.169,2.425,-0.271,2.12,2.12,0.117,-0.052,1.083,1997-04-04,10.567,2.142,5.062,0.799,0.636,4.348,0.199,2.725,0.048,2.089,2.089,0.111,0.31,1.103,1997-05-20,10.593,1.847,4.919,0.428,0.545,4.14,0.113,2.68,0.003,2.135,2.135,0.107,0.22,1.13,1997-08-15,11.621,2.718,5.927,0.449,0.403,5.364,0.026,2.426,-0.051,2.023,2.023,0.118,0.039,1.919,1997-11-18,11.284,2.283,5.73,0.37,0.447,5.007,-0.111,2.566,-0.288,2.119,2.119,0.162,0.051,2.067,1998-04-03,13.541,2.781,7.582,0.071,0.219,5.519,-0.359,2.576,-0.468,2.357,2.357,0.154,-0.205,3.109,1998-05-11,14.923,3.068,8.564,0.387,1.072,5.898,0.452,3.199,0.306,2.127,2.127,0.195,0.647,3.44,1998-08-13,14.517,2.652,7.581,0.113,1.096,5.182,0.63,3.304,0.509,2.208,2.208,0.193,0.671,3.184,1998-11-17,16.774,3.704,9.279,0.321,1.118,6.36,0.538,3.257,0.393,2.139,2.139,0.167,0.705,3.513,1999-04-01,42.955,3.441,24.309,1.506,2.592,9.579,1.119,6.691,0.954,4.099,4.099,0.872,1.825,18.343
30,45765Y10,INSIGNIA SYSTEMS INC,ISIG,1996-04-23,6.883,0.36,1.811,0.977,0.037,1.129,-0.092,3.8,-0.096,1.632,3.763,0.014,-0.098,0.087,1996-07-24,6.538,0.437,1.553,1.016,0.043,1.03,-0.087,3.818,-0.087,1.751,3.775,0.013,-0.089,0.089,1996-10-31,6.325,0.314,1.533,0.662,-0.064,1.019,-0.196,3.544,-0.196,1.524,3.608,0.018,-0.194,0.175,1997-02-13,6.426,0.29,2.252,0.598,-0.475,0.952,-0.624,3.505,-0.62,1.617,3.98,0.02,-0.618,0.766,1997-04-29,8.672,0.28,1.482,2.298,0.161,0.902,0.003,4.156,0.001,1.725,3.995,0.015,0.016,0.234,1997-07-25,8.645,0.254,1.566,1.886,0.015,0.79,-0.094,4.198,-0.095,1.752,4.183,0.011,-0.12,0.266,1997-10-23,7.609,0.229,1.724,0.915,-1.078,0.731,-1.194,2.779,-1.194,1.376,3.857,0.012,-1.203,0.44,1998-02-24,5.855,0.186,2.06,0.465,-1.514,0.52,-2.095,2.188,-2.092,1.317,3.702,0.019,-1.771,0.468,1998-04-15,4.869,0.159,2.529,0.735,-0.79,0.458,-1.484,2.332,-1.484,1.222,3.122,0.027,-0.884,0.809,1998-07-16,5.892,0.13,2.17,2.275,-0.521,0.358,-0.489,2.194,-0.491,1.097,2.715,0.043,-0.551,0.779,1998-10-27,4.767,0.102,1.356,1.586,-0.359,0.284,-0.445,2.226,-0.445,0.989,2.585,0.035,-0.439,0.111,1999-03-16,4.069,0.072,1.639,1.12,-0.843,0.271,-0.998,1.952,-0.996,1.026,2.795,0.009,-0.976,0.114
31,13191610,CAM COMM SOLUTIONS INC,CADA.,1996-01-22,6.132,0.0,1.857,3.081,0.343,0.431,0.265,3.329,0.162,1.504,2.986,0.0,0.229,0.0,1996-04-29,6.286,0.0,1.839,2.953,0.319,0.607,0.272,3.412,0.166,1.575,3.093,0.0,0.24,0.0,1996-07-16,7.424,0.0,2.664,3.002,0.578,0.59,0.473,4.714,0.288,2.215,4.136,0.0,0.443,0.0,1996-11-22,7.158,0.0,2.161,3.338,0.306,0.572,0.201,4.215,0.224,1.99,3.909,0.0,0.172,0.0,1997-01-29,7.502,0.0,2.28,2.977,0.337,0.793,0.267,4.779,0.187,2.404,4.442,0.0,0.232,0.0,1997-05-01,6.985,0.0,1.775,2.422,0.016,1.235,-0.068,3.597,-0.048,1.839,3.581,0.0,-0.098,0.0,1997-07-31,7.252,0.0,2.03,3.026,0.117,0.72,0.014,4.419,0.01,2.348,4.302,0.0,-0.011,0.0,1997-11-20,7.608,0.0,2.324,2.916,0.155,0.789,0.044,4.685,0.028,2.459,4.53,0.0,0.01,0.0,1998-02-11,6.94,0.0,1.766,2.477,-0.025,0.831,-0.112,4.208,-0.112,2.338,4.233,0.0,-0.142,0.0,1998-05-13,7.559,0.0,2.301,2.336,-0.021,0.811,-0.118,4.403,-0.118,2.41,4.424,0.0,-0.145,0.0,1998-07-15,7.865,0.0,2.355,2.363,0.35,0.845,0.25,4.928,0.25,2.646,4.578,0.0,0.223,0.0,1998-11-18,8.502,0.0,2.705,2.812,0.331,0.828,0.221,5.242,0.147,2.832,4.911,0.0,0.191,0.0
